Repo Name,File Name,File Type,Release Version,TLSH Hash,Commit_Distance,Lines Changed,SHA256 Hash,Imphash,Date Added,Intel
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:1c8e148,T15AC484316F501874115EF464E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,2,84,d484cf6eacbd5c864428d7b68b074878a21184e62ae47fa8c5de30a4eca66627,N/A,2016-07-06T04:30:24Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:afe689b,T1C3C494316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,4,197,fbba20fb2467f4de5e954cda0656820f405eb618a2b079dde635954047b0e854,N/A,2016-07-06T14:40:50Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:56146b4,T135C484316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,2,40,e77223b8cedda1790e092cdbe52ba2266abe022420fba89fc92f9f82455fe2d3,N/A,2016-07-06T14:57:51Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:6a1467f,T1D8C494316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,2,20,159835d72a73840acf4520f091d21c864fe34687c4c626f5f6e52ece5d681834,N/A,2016-07-06T15:02:22Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:f699219,T1F0C495316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,2,225,15d692af214883251662adf0ac04af36046e2cd64baaadc593aa295b4484cc2a,N/A,2016-07-06T18:53:20Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:ec99392,T156C485316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,2,13,823baef2c0b4ff4209a78ea5f13dee21146f93a6bd123933ab4cdec8f92da726,N/A,2016-07-06T19:22:24Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:3cb60fc,T139C485316F501874114EF464E5B7BC51EEA6902B25E52800FFFCC0B65F22B16AABD39B,1,4,76b52d65d2466a3af3dbcd2860c62446e7d375afedf8768380b617230f7a3d52,N/A,2016-07-06T19:26:25Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:16ad2e9,T137D484316F501874114EF465E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,5,252,5a6adb3b32f0a0910b2951c233a303f84bd1c750be4ec148aedf16171398253c,N/A,2016-07-07T18:45:40Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:4113f39,T19AD484316F501874114EF465E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,57,f7daae238ed61fee29536f74dc3355fb6f12921dc10b0459576eb87b40295be0,N/A,2016-07-08T02:40:04Z,https://github.com/NetSPI/PowerUpSQL
NetSPI/PowerUpSQL,PowerUpSQL.ps1,ASCII text,git:d2422e6,T1F2D484316F501874114EF465E5B7BC51EEA6902B25E42800FFFCC0B65F22B16AABD39B,1,27,2c26447472baab39dec587097d5b50153c43f325a823deb85f509a2a015c5632,N/A,2016-07-08T03:09:13Z,https://github.com/NetSPI/PowerUpSQL
